DIRECCION_ELECTRONICA;NOMBRE;DOC_IDENTIFICACION;PALABRA_CLAVE;CIUDAD;DEPARTAMENTO;NACIONALIDAD;DIRECCION_FISICA;CODIGO_POSTAL;TELEFONO;ROL;TIPO;
'po19@gmail.com';'Gina Chávez Ruiz';'C.C. 716084365';'mzv0Y5ZUR';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;'5752247';'Administrador de local';'Persona natural';
'me23@uniandes.edu.co';'Pablo Miguel Toledo Valdéz';'C.C. 350905632';'3NiE1ENr';'Cali';'Valle del Cauca';'Colombiano';'Calle 88 #55-18';NULL;NULL;'Administrador de local';'Persona natural';
'zako70@hotmail.com';'Armando Pablo Vera Morales';'C.C. 385374175';'D8COsme9ut';'Medellín';'Antioquia';'Colombiano';NULL;147;'6888013';'Proveedor';'Persona natural';
'fo6@yahoo.com';'Supermercado 966';'NIT 229311610';'P3QAYsZh3';'Medellín';'Antioquia';'Colombiano';'Carrera 77 #50-93';355;NULL;'Comprador mayorista';'Empresa';
'roja32@gmail.com';'Helena Juana Ponce Duarte';'C.C. 481425632';'wAvW9piVjVB';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;NULL;'Proveedor';'Persona natural';
'ga16@hotmail.com';'Supermercado 845';'NIT 67114894';'eRkhVfcDAEg';'Bogotá';'Cundinamarca';'Colombiano';'Calle 46 #86-70';NULL;'3149169';'Comprador mayorista';'Empresa';
'meha30@yahoo.com';'Restaurante 61';'NIT 927672998';'r2n1UWnfe5HT';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'po66@uniandes.edu.co';'Fernanda Andrea Ávila Vega';'C.C. 340521949';'9d8XQXR7';'Bucaramanga';'Santander';'Colombiano';NULL;889;NULL;'Administrador de local';'Persona natural';
'zu16@hotmail.com';'Alfonso Víctor Bravo Acosta';'C.C. 769444816';'rEeCftVS';NULL;NULL;NULL;NULL;344;'5466673';'Proveedor';'Persona natural';
'medu32@yahoo.com';'Sebastián Antonio Salamanca Maldonado';'C.C. 643045918';'I9BEcVSkN';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;'4700252';'Proveedor';'Persona natural';
'hici30@yahoo.com';'Supermercado 739';'NIT 830066555';'wKRaIGgnB';'Bucaramanga';'Santander';'Colombiano';'Carrera 52 #96-08';NULL;'6391899';'Comprador mayorista';'Empresa';
'gina16@hotmail.com';'Hilda Lucía Toledo Arias';'C.C. 542519580';'gqFgjU7v3p0';'Bucaramanga';'Santander';'Colombiano';NULL;947;NULL;'Administrador de local';'Persona natural';
'yihu6@hotmail.com';'Gabriel Héctor Rivero Acosta';'C.C. 616702700';'jUI4rWMDmUOh';'Cali';'Valle del Cauca';'Colombiano';'Calle 43 #74-95';516;NULL;'Administrador de local';'Persona natural';
'ki33@hotmail.com';'Mercedes Ximena Salamanca Martínez';'C.C. 196341469';'eK0703oyNDZ';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;'4511770';'Proveedor';'Persona natural';
'sa31@gmail.com';'Hotel 981';'NIT 52321603';'WqMGoCZT';'Bogotá';'Cundinamarca';'Colombiano';'Calle 81 #15-37';17;'2083724';'Comprador mayorista';'Empresa';
'bo70@gmail.com';'Cristina Jimena Córdoba Flórez';'C.C. 197094347';'MJvRdmcX2Eg1';NULL;NULL;NULL;'Calle 51 #10-88';492;NULL;'Proveedor';'Persona natural';
'wa16@yahoo.com';'Cristina Susana Rodríguez Castro';'C.C. 260406188';'9ABy7M3b9';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;'3339398';'Administrador de local';'Persona natural';
'za68@hotmail.com';'Mónica Aguirre Muñoz';'C.C. 517437511';'9WHblgEl';'Barranquilla';'Atlántico';'Colombiano';'Carrera 38 #80-41';NULL;'4392106';'Proveedor';'Persona natural';
'bo1@gmail.com';'Margarita Tatiana Figueroa Castillo';'C.C. 148677832';'mIKQsOCeiY';'Medellín';'Antioquia';'Colombiano';NULL;NULL;NULL;'Administrador de local';'Persona natural';
'voha55@uniandes.edu.co';'Liliana Manuela Rojas Vargas';'C.C. 377512961';'7ALeSFnX6';'Bogotá';'Cundinamarca';'Colombiano';NULL;572;'3120324';'Proveedor';'Persona natural';
'hile38@hotmail.com';'Zoraida Amanda Vera González';'C.C. 820125329';'qIn74eplkS8x';'Bucaramanga';'Santander';'Colombiano';NULL;529;'3436419';'Administrador de local';'Persona natural';
'luxo38@hotmail.com';'Restaurante 546';'NIT 33798714';'uL1yJwU6EzP';'Barranquilla';'Atlántico';'Colombiano';'Calle 17 #97-37';NULL;'6254996';'Comprador mayorista';'Empresa';
'vili34@uniandes.edu.co';'Restaurante 980';'NIT 156609471';'pTxqd3Xn0yD';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 33 #21-03';527;'7246054';'Comprador mayorista';'Empresa';
'wayi9@hotmail.com';'Germán Alberto Herrera Morales';'C.C. 978794348';'Ldar36O6XkeI';'Medellín';'Antioquia';'Colombiano';'Calle 68 #81-36';394;NULL;'Administrador de local';'Persona natural';
'mu52@hotmail.com';'Clara Zoraida Acosta Cáceres';'C.C. 525422943';'eUWhq9P9uS';'Barranquilla';'Atlántico';'Colombiano';'Carrera 52 #93-83';106;'4171827';'Proveedor';'Persona natural';
'xo44@hotmail.com';'Ignacio Gerardo Muñoz Hernández';'C.C. 652555051';'yLUJejxxiHh0';'Bucaramanga';'Santander';'Colombiano';NULL;673;NULL;'Administrador de local';'Persona natural';
'ba93@hotmail.com';'Restaurante 978';'NIT 228912042';'Q8snRNzReDa';'Bogotá';'Cundinamarca';'Colombiano';'Carrera 62 #73-50';NULL;'4091957';'Comprador mayorista';'Empresa';
'giro83@gmail.com';'Helena Margarita Castro García';'C.C. 395276660';'inyHpZ1lw';NULL;NULL;NULL;'Calle 62 #40-66';780;NULL;'Proveedor';'Persona natural';
're34@yahoo.com';'Gabriela Soto Toledo';'C.C. 268900046';'gfRs3zso';'Bogotá';'Cundinamarca';'Colombiano';'Calle 83 #78-03';723;NULL;'Proveedor';'Persona natural';
'mi61@gmail.com';'Camila Liliana Núñez Duarte';'C.C. 42837501';'FCsPO4fe';'Bucaramanga';'Santander';'Colombiano';'Carrera 72 #60-38';72;NULL;'Administrador de local';'Persona natural';
'ja16@uniandes.edu.co';'Hotel 211';'NIT 275750620';'PGdCTwsR';NULL;NULL;NULL;NULL;133;'3730274';'Comprador mayorista';'Empresa';
'qide89@yahoo.com';'Fernanda Álvarez Díaz';'C.C. 651639052';'8J1mZY2XUJb';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;'7447306';'Proveedor';'Persona natural';
'pu73@gmail.com';'Diana Toledo Cruz';'C.C. 686138504';'1MqmAl6H';'Medellín';'Antioquia';'Colombiano';'Carrera 75 #23-36';59;NULL;'Proveedor';'Persona natural';
'zi16@hotmail.com';'Laura Domínguez Morales';'C.C. 957053990';'keAjz4UcuOp';NULL;NULL;NULL;NULL;644;'2031346';'Administrador de local';'Persona natural';
'zela47@gmail.com';'Valentina González Sánchez';'C.C. 432720704';'wr29c3Huv';'Barranquilla';'Atlántico';'Colombiano';'Carrera 44 #57-16';NULL;'3946871';'Administrador de local';'Persona natural';
'zohu39@gmail.com';'Daniel Óscar Torres Rodríguez';'C.C. 705226336';'eoM72Yj0p';'Medellín';'Antioquia';'Colombiano';NULL;5;'3273875';'Administrador de local';'Persona natural';
'xizi32@gmail.com';'Supermercado 812';'NIT 445296385';'PeXujm0nt';NULL;NULL;NULL;'Calle 21 #48-73';419;NULL;'Comprador mayorista';'Empresa';
'gi80@hotmail.com';'Emilio Leiva Arias';'C.C. 832603747';'tSvLNgp68';'Barranquilla';'Atlántico';'Colombiano';NULL;262;NULL;'Administrador de local';'Persona natural';
'yoca60@uniandes.edu.co';'Lucero Núñez Méndez';'C.C. 797540421';'Pkw4gIsNX';'Bucaramanga';'Santander';'Colombiano';NULL;853;'3430515';'Administrador de local';'Persona natural';
'quyo52@uniandes.edu.co';'Rocío Mónica Jiménez Torres';'C.C. 288814178';'QqEtFRpfYTa';'Cali';'Valle del Cauca';'Colombiano';'Calle 18 #4-13';928;'6152524';'Administrador de local';'Persona natural';
'da30@yahoo.com';'Cármen Lucila Aguirre Villalba';'C.C. 846141917';'N6G8fqcXeLJ3';'Bogotá';'Cundinamarca';'Colombiano';NULL;835;NULL;'Administrador de local';'Persona natural';
'ku11@hotmail.com';'Restaurante 657';'NIT 803518731';'CHwTdDqX0uJK';'Cali';'Valle del Cauca';'Colombiano';NULL;887;NULL;'Comprador mayorista';'Empresa';
'zo70@hotmail.com';'Tito Omar Mendoza Méndez';'C.C. 530801170';'mQ1eE79J';'Bucaramanga';'Santander';'Colombiano';NULL;190;'3331381';'Administrador de local';'Persona natural';
'vu38@yahoo.com';'Alba Flor Rojas Maldonado';'C.C. 497545059';'DGpB72dA';'Barranquilla';'Atlántico';'Colombiano';'Calle 50 #56-65';720;'6595033';'Proveedor';'Persona natural';
'tawa83@yahoo.com';'Hotel 34';'NIT 905188154';'dpa1N6NOUHq';'Cali';'Valle del Cauca';'Colombiano';'Carrera 7 #54-29';481;'6222238';'Comprador mayorista';'Empresa';
'xive50@hotmail.com';'Camilo Óscar López Cabrera';'C.C. 321862855';'Fk9cgJOL';NULL;NULL;NULL;NULL;35;'4798069';'Proveedor';'Persona natural';
'qifi59@gmail.com';'Jacinto Mauricio Figueroa Cabrera';'C.C. 753669082';'1RNBbQKsIdNj';'Bogotá';'Cundinamarca';'Colombiano';NULL;NULL;NULL;'Proveedor';'Persona natural';
'dala55@yahoo.com';'Ana Andrea Benítez Vásquez';'C.C. 376869483';'qz9E6oG5n';'Cali';'Valle del Cauca';'Colombiano';'Carrera 20 #16-09';374;NULL;'Proveedor';'Persona natural';
'ka26@gmail.com';'Hotel 727';'NIT 135289210';'FgcIsi10cWy';'Medellín';'Antioquia';'Colombiano';NULL;992;NULL;'Comprador mayorista';'Empresa';
'sewi40@yahoo.com';'Hotel 288';'NIT 181554362';'heBkKlYjF6v';'Barranquilla';'Atlántico';'Colombiano';'Calle 10 #2-31';548;NULL;'Comprador mayorista';'Empresa';
'du75@hotmail.com';'Ingrid Rocío Rivero Correa';'C.C. 792756516';'srQsHcRIj';'Cali';'Valle del Cauca';'Colombiano';'Calle 57 #37-78';419;NULL;'Administrador de local';'Persona natural';
'juzi73@yahoo.com';'Hotel 376';'NIT 726122466';'LvldpzQxo';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;'3939114';'Comprador mayorista';'Empresa';
're13@gmail.com';'Restaurante 592';'NIT 605238770';'qcjt7ftqAU49';NULL;NULL;NULL;'Carrera 54 #44-90';NULL;'2043722';'Comprador mayorista';'Empresa';
'yoji59@uniandes.edu.co';'Ramiro Arce Maldonado';'C.C. 677770139';'mab550299wM';'Medellín';'Antioquia';'Colombiano';'Calle 75 #56-15';NULL;'7776207';'Administrador de local';'Persona natural';
'ha18@yahoo.com';'Doris Catalina Córdoba González';'C.C. 452716442';'fGZAm0lBk';'Medellín';'Antioquia';'Colombiano';'Calle 90 #51-09';NULL;'5057140';'Administrador de local';'Persona natural';
'qume76@yahoo.com';'Helena González Ruiz';'C.C. 709189061';'1hcmiAOkQG';'Medellín';'Antioquia';'Colombiano';NULL;501;'4213801';'Proveedor';'Persona natural';
'mafa92@hotmail.com';'Fernanda Medina Méndez';'C.C. 145926755';'B2MX7mbt';'Barranquilla';'Atlántico';'Colombiano';'Calle 97 #64-21';NULL;'6633453';'Proveedor';'Persona natural';
'fazu25@hotmail.com';'Supermercado 514';'NIT 732112550';'jY22zyoI';'Barranquilla';'Atlántico';'Colombiano';'Calle 40 #74-15';465;'6762228';'Comprador mayorista';'Empresa';
'zo93@gmail.com';'Elizabeth Ramos Ramos';'C.C. 227962535';'5iENWQDKd';'Barranquilla';'Atlántico';'Colombiano';'Carrera 34 #72-42';888;NULL;'Proveedor';'Persona natural';
'fe98@yahoo.com';'Tobías Alfonso Mendoza Ríos';'C.C. 733235072';'L7h8as23qV3z';'Bogotá';'Cundinamarca';'Colombiano';'Calle 96 #15-14';NULL;NULL;'Administrador de local';'Persona natural';
'rowo78@gmail.com';'Erica Ximena Álvarez Ramírez';'C.C. 900538616';'l1q8o2uul';'Cali';'Valle del Cauca';'Colombiano';'Calle 32 #32-49';NULL;'5738417';'Proveedor';'Persona natural';
'diti36@yahoo.com';'Arturo Joaquín Rojas Núñez';'C.C. 89835053';'bhDL6GhRu';'Barranquilla';'Atlántico';'Colombiano';'Carrera 44 #71-78';NULL;NULL;'Proveedor';'Persona natural';
'le48@yahoo.com';'Mario Vicente Cáceres Vásquez';'C.C. 480422466';'bzCHUMHiFG';NULL;NULL;NULL;NULL;NULL;'7657186';'Administrador de local';'Persona natural';
'de39@yahoo.com';'Vanesa María Navarro Acuña';'C.C. 660478756';'Th93zNj8b4V';'Bucaramanga';'Santander';'Colombiano';'Calle 71 #17-59';393;'5343934';'Proveedor';'Persona natural';
'xeju37@hotmail.com';'Hernando Benjamín Páez Ponce';'C.C. 504230342';'YY4C6EcpPYW7';'Medellín';'Antioquia';'Colombiano';'Carrera 34 #70-77';NULL;'6166988';'Administrador de local';'Persona natural';
'copo17@gmail.com';'Hotel 47';'NIT 933816681';'Syi7ITLUEm';'Barranquilla';'Atlántico';'Colombiano';NULL;440;NULL;'Comprador mayorista';'Empresa';
'xito90@yahoo.com';'Ricardo Alberto Ruiz Molina';'C.C. 16174120';'4pvFiZV27v';'Medellín';'Antioquia';'Colombiano';NULL;8;NULL;'Administrador de local';'Persona natural';
'ki29@hotmail.com';'Supermercado 56';'NIT 72337753';'1EQJlY4OT';'Bogotá';'Cundinamarca';'Colombiano';NULL;787;'3826398';'Comprador mayorista';'Empresa';
'guxu50@gmail.com';'Julián Ramírez López';'C.C. 292228883';'tvHuyUe43Cno';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;'7180636';'Administrador de local';'Persona natural';
'bu89@gmail.com';'Hotel 727';'NIT 734249271';'sQsKbLaaVyH0';NULL;NULL;NULL;'Carrera 12 #39-02';NULL;'3445725';'Comprador mayorista';'Empresa';
'cu91@yahoo.com';'Supermercado 110';'NIT 612159265';'L9pCoZg98Cr';'Barranquilla';'Atlántico';'Colombiano';NULL;798;NULL;'Comprador mayorista';'Empresa';
'zufu70@hotmail.com';'Vanesa Fabiola Jiménez Castro';'C.C. 10542513';'to0zWWXC7Qw';'Bucaramanga';'Santander';'Colombiano';NULL;191;NULL;'Administrador de local';'Persona natural';
'bomu39@uniandes.edu.co';'Supermercado 242';'NIT 383031728';'vRHK3f9Zko';'Bucaramanga';'Santander';'Colombiano';'Carrera 31 #20-46';497;'6915831';'Comprador mayorista';'Empresa';
'hize89@hotmail.com';'Restaurante 18';'NIT 111696472';'HgkN3hVoeU';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;'3556959';'Comprador mayorista';'Empresa';
'nato3@gmail.com';'Natalia Romero Ortiz';'C.C. 439850032';'C8uHe41G4';NULL;NULL;NULL;NULL;23;NULL;'Proveedor';'Persona natural';
'zibu65@hotmail.com';'Carlos Jorge Suárez Medina';'C.C. 610298031';'mgLcTtAWxvs';'Cali';'Valle del Cauca';'Colombiano';NULL;139;'5704096';'Administrador de local';'Persona natural';
'le86@yahoo.com';'Lorenzo Tomás Quiroga Morales';'C.C. 974440063';'xjYuHNiiwEma';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;NULL;'Proveedor';'Persona natural';
'zage94@yahoo.com';'Elizabeth Adriana Molina Navarro';'C.C. 251398409';'Vvok5u8M';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;'5788933';'Administrador de local';'Persona natural';
'made65@hotmail.com';'Mauricio Julio Acosta Quiroga';'C.C. 578256568';'ytowzJQui';'Bucaramanga';'Santander';'Colombiano';'Calle 85 #14-49';896;NULL;'Proveedor';'Persona natural';
'dima2@hotmail.com';'Jorge Gómez Ruiz';'C.C. 548666976';'B6jO0Kg5';'Bucaramanga';'Santander';'Colombiano';NULL;756;'3713012';'Administrador de local';'Persona natural';
'wa18@gmail.com';'Lorenzo Hernando Álvarez Rodríguez';'C.C. 604324384';'ThWvQG1OSBRt';NULL;NULL;NULL;'Carrera 44 #88-39';NULL;'2669570';'Administrador de local';'Persona natural';
'to68@uniandes.edu.co';'Supermercado 282';'NIT 520526095';'yzMZMCR5u';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;NULL;'Comprador mayorista';'Empresa';
'ti53@gmail.com';'Supermercado 394';'NIT 895294166';'65XXpE6h';'Medellín';'Antioquia';'Colombiano';NULL;797;'7591138';'Comprador mayorista';'Empresa';
'zaca1@yahoo.com';'María Ríos Arias';'C.C. 729094772';'E4ex33Vl';'Medellín';'Antioquia';'Colombiano';'Calle 69 #20-77';442;NULL;'Proveedor';'Persona natural';
'xu78@gmail.com';'Rocío Ángela Molina Castro';'C.C. 178214721';'gdplXQpnbz';'Cali';'Valle del Cauca';'Colombiano';'Carrera 83 #64-97';NULL;'2199718';'Proveedor';'Persona natural';
'li12@uniandes.edu.co';'Claudia Lola Quiroga Cardozo';'C.C. 310226782';'bYkdJfIzWmD3';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;'2893064';'Proveedor';'Persona natural';
'cuzu4@yahoo.com';'Ricardo Vicente Jiménez Acuña';'C.C. 13726986';'p7J7ABYRs';'Bucaramanga';'Santander';'Colombiano';'Calle 77 #1-49';806;NULL;'Administrador de local';'Persona natural';
'ko77@yahoo.com';'Supermercado 861';'NIT 37156523';'p3FULxSR1m';'Cali';'Valle del Cauca';'Colombiano';NULL;627;'3849298';'Comprador mayorista';'Empresa';
'coci59@gmail.com';'Supermercado 538';'NIT 316496034';'8sFFCPw2C';'Medellín';'Antioquia';'Colombiano';'Calle 97 #21-38';NULL;'4666143';'Comprador mayorista';'Empresa';
'se22@gmail.com';'Jessica Álvarez Vega';'C.C. 379311962';'l6yRgYNv';'Barranquilla';'Atlántico';'Colombiano';'Calle 94 #98-17';953;NULL;'Proveedor';'Persona natural';
'jume14@hotmail.com';'María Marcela Méndez Aguirre';'C.C. 620913478';'mj3pRO0O2l';'Bucaramanga';'Santander';'Colombiano';'Calle 33 #5-84';6;'6475017';'Proveedor';'Persona natural';
'ro33@uniandes.edu.co';'Samuel Ramón Bravo Soto';'C.C. 252399830';'EzugU5oetX';'Bucaramanga';'Santander';'Colombiano';'Calle 7 #48-85';398;'6024585';'Proveedor';'Persona natural';
'qaxu79@uniandes.edu.co';'Supermercado 544';'NIT 419596147';'rEhhs7G4c';'Bucaramanga';'Santander';'Colombiano';'Calle 80 #46-76';548;NULL;'Comprador mayorista';'Empresa';
'da11@hotmail.com';'Arturo Miguel Ramos Castillo';'C.C. 700659313';'SfcLJGnKX';'Barranquilla';'Atlántico';'Colombiano';'Calle 31 #25-61';NULL;NULL;'Administrador de local';'Persona natural';
'ki6@yahoo.com';'Restaurante 714';'NIT 274184721';'CK49RsEenSJl';NULL;NULL;NULL;NULL;743;NULL;'Comprador mayorista';'Empresa';
'zije33@hotmail.com';'Efraín Lucas López Cardozo';'C.C. 450524787';'XeVMmd2Cc';'Barranquilla';'Atlántico';'Colombiano';'Carrera 17 #54-54';493;NULL;'Proveedor';'Persona natural';
'bu35@yahoo.com';'Rubén Martínez Vargas';'C.C. 511071377';'ZD8HZjcb6RD';'Cali';'Valle del Cauca';'Colombiano';NULL;NULL;'4447642';'Proveedor';'Persona natural';
'pi39@gmail.com';'Efraín Cardozo Romero';'C.C. 593738904';'1PK9zpNYT';'Cali';'Valle del Cauca';'Colombiano';'Calle 85 #3-48';297;'2979789';'Proveedor';'Persona natural';
'cu59@gmail.com';'Gina Ana Cardozo Sánchez';'C.C. 465887191';'aOLZr3p5t';'Barranquilla';'Atlántico';'Colombiano';'Calle 77 #82-09';NULL;'7196673';'Administrador de local';'Persona natural';
'xosu14@hotmail.com';'Juliana Josefina Ríos Cardozo';'C.C. 378182209';'QIvlKbS8f';'Bucaramanga';'Santander';'Colombiano';NULL;NULL;NULL;'Proveedor';'Persona natural';
'gemo39@uniandes.edu.co';'Restaurante 192';'NIT 778894949';'XRWcu9OXt';'Bogotá';'Cundinamarca';'Colombiano';'Calle 18 #89-88';309;'6853625';'Comprador mayorista';'Empresa';
'beri76@uniandes.edu.co';'Hernando Cáceres Mendoza';'C.C. 690380797';'Eazpz9Q1D1Vk';NULL;NULL;NULL;NULL;NULL;NULL;'Proveedor';'Persona natural';
'mo99@gmail.com';'Hotel 97';'NIT 43366281';'no3YUmT4NRVR';'Cali';'Valle del Cauca';'Colombiano';'Calle 35 #61-13';161;'7006727';'Comprador mayorista';'Empresa';
'xa55@gmail.com';'Camilo Tomás Torres Soto';'C.C. 754167947';'zv86uwmWd';NULL;NULL;NULL;'Carrera 84 #27-52';660;NULL;'Proveedor';'Persona natural';
'wa11@gmail.com';'Gustavo Páez Álvarez';'C.C. 940474438';'j1692dXu5Kw';'Bogotá';'Cundinamarca';'Colombiano';'Calle 76 #42-35';NULL;'6603156';'Administrador de local';'Persona natural';
'nuyo10@yahoo.com';'Hotel 649';'NIT 509226615';'te4GUQDlO6Ux';'Bucaramanga';'Santander';'Colombiano';'Calle 78 #68-16';613;'3994483';'Comprador mayorista';'Empresa';
'qa58@gmail.com';'Hotel 735';'NIT 9933946';'02FGhZHUB';'Medellín';'Antioquia';'Colombiano';'Carrera 84 #21-93';278;'3342615';'Comprador mayorista';'Empresa';
'deyu8@uniandes.edu.co';'Rodrigo Julián Castro López';'C.C. 540754020';'DYYW3NOkJkm';'Medellín';'Antioquia';'Colombiano';'Calle 8 #88-20';NULL;NULL;'Proveedor';'Persona natural';
'suhe66@hotmail.com';'Sandra Laura Figueroa Maldonado';'C.C. 917841075';'wxWKK2fhM';'Barranquilla';'Atlántico';'Colombiano';'Carrera 84 #4-72';41;'5310237';'Proveedor';'Persona natural';
'nace51@yahoo.com';'Marta Claudia Muñoz Cardozo';'C.C. 908408169';'BM2X6bYNYU';'Bogotá';'Cundinamarca';'Colombiano';'Calle 45 #12-86';92;'6449935';'Administrador de local';'Persona natural';
'ge36@gmail.com';'Restaurante 417';'NIT 937866808';'Lc3e1Vnf';'Medellín';'Antioquia';'Colombiano';NULL;38;'2744967';'Comprador mayorista';'Empresa';
'hope92@gmail.com';'Clara Josefina Bravo Maldonado';'C.C. 779759311';'a80CTxagR8Cb';NULL;NULL;NULL;NULL;NULL;NULL;'Administrador de local';'Persona natural';
'nivu79@yahoo.com';'Federico Santiago Núñez Valdéz';'C.C. 846990854';'h4tPybki';'Barranquilla';'Atlántico';'Colombiano';'Calle 94 #62-43';488;'5870571';'Proveedor';'Persona natural';
'some66@hotmail.com';'Luisa Muñoz Vega';'C.C. 810333440';'WjF5agGXNb5';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;NULL;'Administrador de local';'Persona natural';
'tadu22@gmail.com';'Restaurante 860';'NIT 180426809';'DF4gIiNtXq';'Medellín';'Antioquia';'Colombiano';'Carrera 42 #23-23';NULL;'7500320';'Comprador mayorista';'Empresa';
'tu54@uniandes.edu.co';'Elvira Rodríguez Muñoz';'C.C. 214062426';'UYskV393y';'Barranquilla';'Atlántico';'Colombiano';'Calle 66 #29-01';NULL;NULL;'Proveedor';'Persona natural';
'ye52@hotmail.com';'Enrique Hugo Páez Vega';'C.C. 422537720';'XXsHlT5m';'Bucaramanga';'Santander';'Colombiano';NULL;482;'7421742';'Proveedor';'Persona natural';
'va54@yahoo.com';'Supermercado 461';'NIT 659128704';'sDbBD7YFC';'Barranquilla';'Atlántico';'Colombiano';NULL;482;NULL;'Comprador mayorista';'Empresa';
'puxa47@hotmail.com';'Nelson Ramón Silva Páez';'C.C. 840381080';'2RfaSVWc';'Bucaramanga';'Santander';'Colombiano';'Calle 79 #98-08';NULL;NULL;'Administrador de local';'Persona natural';
'gu53@yahoo.com';'Hotel 450';'NIT 254180694';'2b9Eo8tzhC';'Bogotá';'Cundinamarca';'Colombiano';NULL;8;'4728687';'Comprador mayorista';'Empresa';
'wufi97@gmail.com';'Gloria Diana Álvarez Toledo';'C.C. 134005269';'cURy1Km2v';'Bogotá';'Cundinamarca';'Colombiano';'Calle 52 #6-55';617;NULL;'Proveedor';'Persona natural';
'kohe86@uniandes.edu.co';'Supermercado 835';'NIT 81740827';'0VQYfDPQCK';'Barranquilla';'Atlántico';'Colombiano';NULL;NULL;'4463074';'Comprador mayorista';'Empresa';
're57@hotmail.com';'Tomás Escobar Córdoba';'C.C. 303491962';'yA3UT4WGZA6';'Cali';'Valle del Cauca';'Colombiano';'Calle 44 #16-24';NULL;'4530500';'Proveedor';'Persona natural';
'ra60@hotmail.com';'Ingrid Martínez Molina';'C.C. 413774411';'CKa2ZjljwV';'Medellín';'Antioquia';'Colombiano';NULL;42;NULL;'Proveedor';'Persona natural';
'rexi38@gmail.com';'Lina Beatriz Villalba Molina';'C.C. 878474261';'f8RL4D2M';'Bucaramanga';'Santander';'Colombiano';'Carrera 3 #29-19';77;'4394032';'Administrador de local';'Persona natural';
'qi40@yahoo.com';'Tobías Lucas Romero Castro';'C.C. 32544324';'0EpcbbrNZA';'Bogotá';'Cundinamarca';'Colombiano';NULL;415;NULL;'Administrador de local';'Persona natural';
