NUMERO;COD_PRODUCTO;COD_PRESENTACION;CANTIDAD_SOLICITADA;CANTIDAD_RECIBIDA;COD_PROVEEDOR_ELEGIDO;FECHA_CREACION;FECHA_MAXIMA_PROPUESTAS;FECHA_ESPERADA_ENTREGA;FECHA_ENTREGA;CALIFICACION_ENTREGA;HA_SIDO_ELEGIDA;HA_SIDO_SATISFECHA;
1940027;60;22;10;0;NULL;TO_DATE('2013-12-25','YYYY-MM-DD');TO_TIMESTAMP('2013-12-27 03:31:15','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5612376;71;4;18;0;NULL;TO_DATE('2013-11-10','YYYY-MM-DD');TO_TIMESTAMP('2013-11-17 01:29:31','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7939836;26;19;19;19;'boho91@hotmail.com';TO_DATE('2013-08-17','YYYY-MM-DD');TO_TIMESTAMP('2013-08-26 18:51:52','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-10','YYYY-MM-DD');TO_DATE('2013-09-06','YYYY-MM-DD');5;'Si';'Si';
771472;29;22;17;0;'goyo39@yahoo.com';TO_DATE('2013-12-05','YYYY-MM-DD');TO_TIMESTAMP('2013-12-11 18:11:40','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-23','YYYY-MM-DD');NULL;NULL;'Si';'No';
5298407;51;22;14;0;NULL;TO_DATE('2014-04-14','YYYY-MM-DD');TO_TIMESTAMP('2014-04-21 08:40:05','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7764099;69;2;10;11;'wa32@uniandes.edu.co';TO_DATE('2013-11-21','YYYY-MM-DD');TO_TIMESTAMP('2013-11-23 03:07:31','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-03','YYYY-MM-DD');TO_DATE('2013-12-04','YYYY-MM-DD');4;'Si';'Si';
37940;70;6;13;0;NULL;TO_DATE('2013-09-13','YYYY-MM-DD');TO_TIMESTAMP('2013-09-15 05:43:36','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1892074;62;13;15;30;'bi26@uniandes.edu.co';TO_DATE('2013-09-11','YYYY-MM-DD');TO_TIMESTAMP('2013-09-14 19:23:00','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-22','YYYY-MM-DD');TO_DATE('2013-09-25','YYYY-MM-DD');2;'Si';'Si';
1852740;72;2;6;0;NULL;TO_DATE('2014-01-30','YYYY-MM-DD');TO_TIMESTAMP('2014-02-09 08:47:51','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
636123;63;26;1;0;NULL;TO_DATE('2014-02-25','YYYY-MM-DD');TO_TIMESTAMP('2014-03-03 12:05:16','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2142097;52;29;15;0;NULL;TO_DATE('2013-11-14','YYYY-MM-DD');TO_TIMESTAMP('2013-11-22 18:06:16','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5976290;33;14;9;0;NULL;TO_DATE('2013-06-29','YYYY-MM-DD');TO_TIMESTAMP('2013-06-29 23:24:15','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4870052;45;17;1;1;'ja9@hotmail.com';TO_DATE('2013-06-12','YYYY-MM-DD');TO_TIMESTAMP('2013-06-20 13:38:40','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-30','YYYY-MM-DD');TO_DATE('2013-07-03','YYYY-MM-DD');2;'Si';'Si';
1544921;51;11;10;0;'he5@gmail.com';TO_DATE('2013-07-04','YYYY-MM-DD');TO_TIMESTAMP('2013-07-06 08:20:54','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-14','YYYY-MM-DD');NULL;NULL;'Si';'No';
176723;12;11;16;25;'la76@hotmail.com';TO_DATE('2013-11-17','YYYY-MM-DD');TO_TIMESTAMP('2013-11-18 23:00:27','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-27','YYYY-MM-DD');TO_DATE('2013-11-30','YYYY-MM-DD');2;'Si';'Si';
8935109;51;28;4;4;'ne45@uniandes.edu.co';TO_DATE('2013-09-28','YYYY-MM-DD');TO_TIMESTAMP('2013-09-30 21:36:03','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-15','YYYY-MM-DD');TO_DATE('2013-10-17','YYYY-MM-DD');3;'Si';'Si';
3480902;59;28;6;0;NULL;TO_DATE('2014-01-09','YYYY-MM-DD');TO_TIMESTAMP('2014-01-16 06:45:19','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1291412;57;24;18;18;'hiro85@uniandes.edu.co';TO_DATE('2014-03-24','YYYY-MM-DD');TO_TIMESTAMP('2014-04-02 10:01:44','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-14','YYYY-MM-DD');TO_DATE('2014-04-12','YYYY-MM-DD');5;'Si';'Si';
7389531;29;18;16;0;NULL;TO_DATE('2013-09-03','YYYY-MM-DD');TO_TIMESTAMP('2013-09-08 10:59:43','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4702982;68;7;20;0;'fola89@uniandes.edu.co';TO_DATE('2013-12-06','YYYY-MM-DD');TO_TIMESTAMP('2013-12-11 12:54:47','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-18','YYYY-MM-DD');NULL;NULL;'Si';'No';
2561527;62;29;18;32;'lo74@uniandes.edu.co';TO_DATE('2013-06-19','YYYY-MM-DD');TO_TIMESTAMP('2013-06-29 18:56:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-07','YYYY-MM-DD');TO_DATE('2013-07-06','YYYY-MM-DD');5;'Si';'Si';
58354;6;20;10;10;'yago98@hotmail.com';TO_DATE('2013-09-26','YYYY-MM-DD');TO_TIMESTAMP('2013-10-01 08:40:47','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-12','YYYY-MM-DD');TO_DATE('2013-10-15','YYYY-MM-DD');2;'Si';'Si';
4724220;62;22;4;0;'cila87@hotmail.com';TO_DATE('2014-01-16','YYYY-MM-DD');TO_TIMESTAMP('2014-01-20 12:05:12','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-01-30','YYYY-MM-DD');NULL;NULL;'Si';'No';
3155439;72;4;12;21;'go89@uniandes.edu.co';TO_DATE('2014-04-13','YYYY-MM-DD');TO_TIMESTAMP('2014-04-18 02:43:10','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-30','YYYY-MM-DD');TO_DATE('2014-05-03','YYYY-MM-DD');2;'Si';'Si';
6235942;63;27;4;0;NULL;TO_DATE('2013-08-10','YYYY-MM-DD');TO_TIMESTAMP('2013-08-12 16:20:00','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7836191;64;21;7;0;NULL;TO_DATE('2013-12-10','YYYY-MM-DD');TO_TIMESTAMP('2013-12-12 20:07:36','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4114815;70;2;7;7;'pake50@uniandes.edu.co';TO_DATE('2014-03-13','YYYY-MM-DD');TO_TIMESTAMP('2014-03-17 04:40:39','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-31','YYYY-MM-DD');TO_DATE('2014-04-01','YYYY-MM-DD');4;'Si';'Si';
9971653;68;1;15;0;'zo11@hotmail.com';TO_DATE('2013-08-27','YYYY-MM-DD');TO_TIMESTAMP('2013-08-28 09:22:41','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-12','YYYY-MM-DD');NULL;NULL;'Si';'No';
7602829;2;28;19;0;NULL;TO_DATE('2013-12-06','YYYY-MM-DD');TO_TIMESTAMP('2013-12-15 00:46:52','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5058342;70;3;2;0;NULL;TO_DATE('2013-05-25','YYYY-MM-DD');TO_TIMESTAMP('2013-05-28 19:39:40','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5923281;67;9;20;0;'mugu51@yahoo.com';TO_DATE('2013-10-08','YYYY-MM-DD');TO_TIMESTAMP('2013-10-15 00:17:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-27','YYYY-MM-DD');NULL;NULL;'Si';'No';
5020560;40;22;13;0;'ro83@yahoo.com';TO_DATE('2013-05-05','YYYY-MM-DD');TO_TIMESTAMP('2013-05-10 02:54:03','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-25','YYYY-MM-DD');NULL;NULL;'Si';'No';
9764105;56;12;14;0;NULL;TO_DATE('2013-09-07','YYYY-MM-DD');TO_TIMESTAMP('2013-09-08 17:42:24','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8651663;72;4;20;0;NULL;TO_DATE('2013-12-07','YYYY-MM-DD');TO_TIMESTAMP('2013-12-17 05:53:05','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5875428;4;18;14;0;'wi66@gmail.com';TO_DATE('2013-11-02','YYYY-MM-DD');TO_TIMESTAMP('2013-11-03 23:25:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-17','YYYY-MM-DD');NULL;NULL;'Si';'No';
4072025;42;18;16;0;NULL;TO_DATE('2013-11-06','YYYY-MM-DD');TO_TIMESTAMP('2013-11-10 13:26:25','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
166050;65;18;1;1;'tuvi25@yahoo.com';TO_DATE('2013-06-17','YYYY-MM-DD');TO_TIMESTAMP('2013-06-27 11:57:28','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-04','YYYY-MM-DD');TO_DATE('2013-07-06','YYYY-MM-DD');3;'Si';'Si';
8441825;12;28;15;0;NULL;TO_DATE('2014-01-23','YYYY-MM-DD');TO_TIMESTAMP('2014-01-24 13:27:39','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7144643;45;18;9;0;NULL;TO_DATE('2013-09-19','YYYY-MM-DD');TO_TIMESTAMP('2013-09-22 05:07:41','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8140167;72;3;2;0;NULL;TO_DATE('2013-11-15','YYYY-MM-DD');TO_TIMESTAMP('2013-11-17 20:22:07','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1695744;23;25;7;14;'qu66@uniandes.edu.co';TO_DATE('2013-12-10','YYYY-MM-DD');TO_TIMESTAMP('2013-12-17 19:35:44','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-30','YYYY-MM-DD');TO_DATE('2013-12-28','YYYY-MM-DD');5;'Si';'Si';
5839425;64;29;6;0;NULL;TO_DATE('2013-07-25','YYYY-MM-DD');TO_TIMESTAMP('2013-07-28 07:54:28','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5601725;69;1;14;0;'pa5@hotmail.com';TO_DATE('2014-03-10','YYYY-MM-DD');TO_TIMESTAMP('2014-03-13 10:39:45','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-21','YYYY-MM-DD');NULL;NULL;'Si';'No';
6578322;66;23;10;0;'ye86@gmail.com';TO_DATE('2013-05-28','YYYY-MM-DD');TO_TIMESTAMP('2013-06-05 02:09:25','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-15','YYYY-MM-DD');NULL;NULL;'Si';'No';
7291284;14;28;7;12;'cege77@uniandes.edu.co';TO_DATE('2013-08-12','YYYY-MM-DD');TO_TIMESTAMP('2013-08-19 05:11:50','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-26','YYYY-MM-DD');TO_DATE('2013-08-25','YYYY-MM-DD');5;'Si';'Si';
9916600;68;5;5;5;'wa31@gmail.com';TO_DATE('2014-03-04','YYYY-MM-DD');TO_TIMESTAMP('2014-03-09 00:41:42','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-24','YYYY-MM-DD');TO_DATE('2014-03-29','YYYY-MM-DD');0;'Si';'Si';
1961982;71;2;2;0;NULL;TO_DATE('2013-07-31','YYYY-MM-DD');TO_TIMESTAMP('2013-08-05 04:35:07','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8903779;33;28;9;0;NULL;TO_DATE('2013-10-30','YYYY-MM-DD');TO_TIMESTAMP('2013-11-04 16:27:50','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9616563;36;15;15;0;'ji13@gmail.com';TO_DATE('2014-02-09','YYYY-MM-DD');TO_TIMESTAMP('2014-02-12 06:31:38','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-22','YYYY-MM-DD');NULL;NULL;'Si';'No';
1078739;68;7;1;0;'no25@uniandes.edu.co';TO_DATE('2014-04-03','YYYY-MM-DD');TO_TIMESTAMP('2014-04-06 21:03:51','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-14','YYYY-MM-DD');NULL;NULL;'Si';'No';
6160529;40;14;14;0;'re47@hotmail.com';TO_DATE('2013-09-24','YYYY-MM-DD');TO_TIMESTAMP('2013-09-29 22:54:14','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-13','YYYY-MM-DD');NULL;NULL;'Si';'No';
526890;69;9;16;0;NULL;TO_DATE('2014-02-26','YYYY-MM-DD');TO_TIMESTAMP('2014-03-06 12:57:54','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
390842;67;5;11;0;NULL;TO_DATE('2013-11-14','YYYY-MM-DD');TO_TIMESTAMP('2013-11-18 03:31:09','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6692293;65;20;1;2;'lahu38@uniandes.edu.co';TO_DATE('2013-08-05','YYYY-MM-DD');TO_TIMESTAMP('2013-08-13 15:06:34','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-20','YYYY-MM-DD');TO_DATE('2013-08-17','YYYY-MM-DD');5;'Si';'Si';
5493048;71;10;8;0;NULL;TO_DATE('2013-12-26','YYYY-MM-DD');TO_TIMESTAMP('2014-01-05 13:16:06','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
9947826;5;21;8;0;'puco13@yahoo.com';TO_DATE('2013-12-07','YYYY-MM-DD');TO_TIMESTAMP('2013-12-12 21:18:20','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-12-26','YYYY-MM-DD');NULL;NULL;'Si';'No';
7185252;72;4;7;0;NULL;TO_DATE('2014-04-03','YYYY-MM-DD');TO_TIMESTAMP('2014-04-05 20:59:13','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2107774;68;7;18;30;'fatu55@uniandes.edu.co';TO_DATE('2013-10-08','YYYY-MM-DD');TO_TIMESTAMP('2013-10-15 02:33:16','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-22','YYYY-MM-DD');TO_DATE('2013-10-25','YYYY-MM-DD');2;'Si';'Si';
2676152;56;30;10;0;'ru34@yahoo.com';TO_DATE('2013-08-13','YYYY-MM-DD');TO_TIMESTAMP('2013-08-19 15:23:03','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-29','YYYY-MM-DD');NULL;NULL;'Si';'No';
1093825;7;29;7;0;NULL;TO_DATE('2013-08-21','YYYY-MM-DD');TO_TIMESTAMP('2013-09-01 06:20:05','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4509679;61;20;3;3;'libe96@hotmail.com';TO_DATE('2013-06-21','YYYY-MM-DD');TO_TIMESTAMP('2013-06-24 01:58:06','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-08','YYYY-MM-DD');TO_DATE('2013-07-04','YYYY-MM-DD');5;'Si';'Si';
3993545;71;8;10;15;'go44@gmail.com';TO_DATE('2013-05-12','YYYY-MM-DD');TO_TIMESTAMP('2013-05-15 02:39:53','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-26','YYYY-MM-DD');TO_DATE('2013-05-31','YYYY-MM-DD');0;'Si';'Si';
7381414;69;7;3;0;'hu12@uniandes.edu.co';TO_DATE('2013-09-17','YYYY-MM-DD');TO_TIMESTAMP('2013-09-26 10:50:41','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-08','YYYY-MM-DD');NULL;NULL;'Si';'No';
8830576;69;5;7;0;'na87@hotmail.com';TO_DATE('2013-09-04','YYYY-MM-DD');TO_TIMESTAMP('2013-09-07 09:35:52','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-18','YYYY-MM-DD');NULL;NULL;'Si';'No';
3359939;67;3;4;5;'pu19@hotmail.com';TO_DATE('2013-06-23','YYYY-MM-DD');TO_TIMESTAMP('2013-06-29 01:04:45','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-07-13','YYYY-MM-DD');TO_DATE('2013-07-18','YYYY-MM-DD');0;'Si';'Si';
2599958;70;9;5;0;'juxi92@hotmail.com';TO_DATE('2013-08-26','YYYY-MM-DD');TO_TIMESTAMP('2013-09-06 13:02:44','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-09-15','YYYY-MM-DD');NULL;NULL;'Si';'No';
8802773;59;23;12;0;NULL;TO_DATE('2014-01-25','YYYY-MM-DD');TO_TIMESTAMP('2014-01-27 01:46:42','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6996579;70;4;13;0;NULL;TO_DATE('2014-02-25','YYYY-MM-DD');TO_TIMESTAMP('2014-03-06 21:12:04','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2682660;63;23;18;28;'su65@gmail.com';TO_DATE('2014-02-18','YYYY-MM-DD');TO_TIMESTAMP('2014-02-27 03:32:52','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-12','YYYY-MM-DD');TO_DATE('2014-03-16','YYYY-MM-DD');1;'Si';'Si';
1258995;36;23;10;0;NULL;TO_DATE('2013-12-09','YYYY-MM-DD');TO_TIMESTAMP('2013-12-19 03:11:43','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7135623;69;7;5;0;NULL;TO_DATE('2014-03-22','YYYY-MM-DD');TO_TIMESTAMP('2014-03-26 05:15:00','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4017428;72;9;1;0;NULL;TO_DATE('2014-01-14','YYYY-MM-DD');TO_TIMESTAMP('2014-01-19 21:18:04','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4841512;71;2;17;0;NULL;TO_DATE('2013-04-24','YYYY-MM-DD');TO_TIMESTAMP('2013-05-01 00:05:16','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7237606;56;29;2;0;NULL;TO_DATE('2013-11-08','YYYY-MM-DD');TO_TIMESTAMP('2013-11-16 08:04:56','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6358662;32;14;4;0;NULL;TO_DATE('2013-09-13','YYYY-MM-DD');TO_TIMESTAMP('2013-09-21 17:39:44','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5933993;69;1;13;0;'pa22@hotmail.com';TO_DATE('2013-07-23','YYYY-MM-DD');TO_TIMESTAMP('2013-08-02 12:18:17','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-13','YYYY-MM-DD');NULL;NULL;'Si';'No';
1291965;25;22;13;0;NULL;TO_DATE('2013-10-21','YYYY-MM-DD');TO_TIMESTAMP('2013-10-30 07:51:31','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1685021;66;29;16;16;'wo1@yahoo.com';TO_DATE('2013-06-14','YYYY-MM-DD');TO_TIMESTAMP('2013-06-18 12:31:37','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-27','YYYY-MM-DD');TO_DATE('2013-06-25','YYYY-MM-DD');5;'Si';'Si';
7644108;47;16;11;0;'mudi85@hotmail.com';TO_DATE('2013-05-06','YYYY-MM-DD');TO_TIMESTAMP('2013-05-16 00:36:18','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-05-25','YYYY-MM-DD');NULL;NULL;'Si';'No';
5009841;66;12;17;0;'ze72@yahoo.com';TO_DATE('2013-10-26','YYYY-MM-DD');TO_TIMESTAMP('2013-11-05 14:49:39','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-19','YYYY-MM-DD');NULL;NULL;'Si';'No';
6038060;71;9;14;0;NULL;TO_DATE('2013-06-07','YYYY-MM-DD');TO_TIMESTAMP('2013-06-15 13:20:32','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8211761;31;18;11;19;'xo9@yahoo.com';TO_DATE('2013-07-28','YYYY-MM-DD');TO_TIMESTAMP('2013-07-29 06:56:21','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-08','YYYY-MM-DD');TO_DATE('2013-08-13','YYYY-MM-DD');0;'Si';'Si';
3807728;35;19;1;1;'pa64@gmail.com';TO_DATE('2013-08-03','YYYY-MM-DD');TO_TIMESTAMP('2013-08-12 00:07:23','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-19','YYYY-MM-DD');TO_DATE('2013-08-17','YYYY-MM-DD');5;'Si';'Si';
5154771;72;3;12;0;'pife14@yahoo.com';TO_DATE('2013-07-27','YYYY-MM-DD');TO_TIMESTAMP('2013-08-07 04:18:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-17','YYYY-MM-DD');NULL;NULL;'Si';'No';
9068975;63;20;14;14;'ki4@yahoo.com';TO_DATE('2014-04-03','YYYY-MM-DD');TO_TIMESTAMP('2014-04-07 09:48:33','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-22','YYYY-MM-DD');TO_DATE('2014-04-26','YYYY-MM-DD');1;'Si';'Si';
763989;61;12;8;0;'vivu95@gmail.com';TO_DATE('2013-07-29','YYYY-MM-DD');TO_TIMESTAMP('2013-07-30 16:47:11','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-08-11','YYYY-MM-DD');NULL;NULL;'Si';'No';
8999799;56;14;4;0;'yoce30@gmail.com';TO_DATE('2014-01-22','YYYY-MM-DD');TO_TIMESTAMP('2014-01-25 01:50:35','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-06','YYYY-MM-DD');NULL;NULL;'Si';'No';
5230656;69;7;15;0;NULL;TO_DATE('2013-12-11','YYYY-MM-DD');TO_TIMESTAMP('2013-12-14 18:48:35','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8504484;69;5;20;0;NULL;TO_DATE('2014-01-08','YYYY-MM-DD');TO_TIMESTAMP('2014-01-18 13:18:03','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8611688;51;30;3;0;'ye16@uniandes.edu.co';TO_DATE('2014-03-01','YYYY-MM-DD');TO_TIMESTAMP('2014-03-02 11:56:46','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-03-15','YYYY-MM-DD');NULL;NULL;'Si';'No';
7162757;62;11;15;0;NULL;TO_DATE('2013-11-25','YYYY-MM-DD');TO_TIMESTAMP('2013-12-01 17:57:55','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8266629;68;2;7;0;NULL;TO_DATE('2013-05-20','YYYY-MM-DD');TO_TIMESTAMP('2013-05-24 20:38:11','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4750090;30;27;19;19;'teri38@uniandes.edu.co';TO_DATE('2014-03-20','YYYY-MM-DD');TO_TIMESTAMP('2014-03-26 20:24:04','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-05','YYYY-MM-DD');TO_DATE('2014-04-06','YYYY-MM-DD');4;'Si';'Si';
6487934;50;29;10;0;NULL;TO_DATE('2013-10-25','YYYY-MM-DD');TO_TIMESTAMP('2013-10-31 12:34:27','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
4495159;36;11;18;0;'ta82@uniandes.edu.co';TO_DATE('2014-04-09','YYYY-MM-DD');TO_TIMESTAMP('2014-04-13 05:18:49','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-04-24','YYYY-MM-DD');NULL;NULL;'Si';'No';
8125897;38;11;12;12;'zoha44@uniandes.edu.co';TO_DATE('2014-04-16','YYYY-MM-DD');TO_TIMESTAMP('2014-04-25 17:42:58','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-05-07','YYYY-MM-DD');TO_DATE('2014-05-07','YYYY-MM-DD');5;'Si';'Si';
8524399;69;3;3;0;NULL;TO_DATE('2014-01-17','YYYY-MM-DD');TO_TIMESTAMP('2014-01-24 21:54:34','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
6516048;2;18;17;0;'ne75@yahoo.com';TO_DATE('2013-05-25','YYYY-MM-DD');TO_TIMESTAMP('2013-06-04 20:41:11','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-06-11','YYYY-MM-DD');NULL;NULL;'Si';'No';
8438961;44;27;3;0;NULL;TO_DATE('2013-12-11','YYYY-MM-DD');TO_TIMESTAMP('2013-12-12 15:16:54','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
550835;60;22;10;0;'so99@hotmail.com';TO_DATE('2013-10-12','YYYY-MM-DD');TO_TIMESTAMP('2013-10-18 05:37:44','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-10-31','YYYY-MM-DD');NULL;NULL;'Si';'No';
3969360;65;13;13;0;NULL;TO_DATE('2013-10-25','YYYY-MM-DD');TO_TIMESTAMP('2013-11-03 01:29:35','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
2163702;25;16;3;0;NULL;TO_DATE('2013-11-21','YYYY-MM-DD');TO_TIMESTAMP('2013-11-27 10:15:38','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
1682064;67;5;8;0;NULL;TO_DATE('2014-04-17','YYYY-MM-DD');TO_TIMESTAMP('2014-04-20 04:18:17','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
8540975;68;4;10;0;'re34@yahoo.com';TO_DATE('2013-11-10','YYYY-MM-DD');TO_TIMESTAMP('2013-11-17 05:15:56','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-24','YYYY-MM-DD');NULL;NULL;'Si';'No';
3759396;48;23;1;0;NULL;TO_DATE('2013-07-02','YYYY-MM-DD');TO_TIMESTAMP('2013-07-03 12:23:50','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
7401218;18;21;17;0;NULL;TO_DATE('2014-01-27','YYYY-MM-DD');TO_TIMESTAMP('2014-02-04 06:22:57','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
5602122;59;13;11;0;'be58@yahoo.com';TO_DATE('2013-10-22','YYYY-MM-DD');TO_TIMESTAMP('2013-10-24 09:11:57','YYYY-MM-DD HH24:MI:SS');TO_DATE('2013-11-02','YYYY-MM-DD');NULL;NULL;'Si';'No';
7848189;35;15;1;1;'xu22@hotmail.com';TO_DATE('2014-01-31','YYYY-MM-DD');TO_TIMESTAMP('2014-02-05 01:49:33','YYYY-MM-DD HH24:MI:SS');TO_DATE('2014-02-15','YYYY-MM-DD');TO_DATE('2014-02-12','YYYY-MM-DD');5;'Si';'Si';
5244570;14;20;16;0;NULL;TO_DATE('2013-09-28','YYYY-MM-DD');TO_TIMESTAMP('2013-09-29 18:21:33','YYYY-MM-DD HH24:MI:SS');NULL;NULL;NULL;'No';'No';
